Scenario_ID,Simulated_Spot,Option_Price,PnL
222,4485.713105135606,400.2974259138082,-9.56038189696028
223,4518.274187193446,420.5193987182597,10.661590907491245
224,4509.658610573554,415.12030179998374,5.2624939892152724
225,4576.101853189912,457.64284325508333,47.78503544431487
226,4544.898006756731,437.4211687501779,27.56336093940945
227,4508.40729042823,414.33902508237907,4.481217271610603
228,4451.079734304457,379.34092911175185,-30.516878699016615
229,4536.137822909955,431.8238104617699,21.966002651001418
230,4538.091535302429,433.06909125546053,23.21128344469207
231,4599.421273787702,473.04024256112234,63.18243475035388
232,4471.62885961839,391.7057900690297,-18.152017741738746
233,4495.689698703364,406.4403359308353,-3.417471879933146
234,4462.150532811193,385.9772289290022,-23.88057888176627
235,4513.092454331383,417.2680255353889,7.410217724620452
236,4472.688529275928,392.3489145380131,-17.50889327275536
237,4509.320017368253,414.90882475084163,5.051016940073168
238,4476.785716202754,394.84058857598893,-15.017219234779532
239,4538.874373022397,433.56855819749126,23.710750386722793
240,4518.60683080632,420.7285493456043,10.870741534835815
241,4480.415276554917,397.0545694908383,-12.803238319930188
242,4509.118215502132,414.7828097507022,4.925001939933736
243,4505.8052829994085,412.7167787850667,2.858970974298245
244,4573.428788729016,455.8933492640772,46.035541453308724
245,4515.342107650411,418.67807411060585,8.820266299837385
246,4588.369928507364,465.7131302407174,55.855322429948956
247,4536.040497340012,431.76182182379944,21.904014013030974
248,4446.652784024703,376.70380907271783,-33.15399873805063
249,4452.167859808931,379.99057472385675,-29.86723308691171
250,4545.334478066986,437.7009739592777,27.843166148509226
251,4559.529964281048,446.8485179102513,36.99071009948284
252,4463.775226342664,386.95610730420685,-22.90170050656161
253,4488.3675051232285,401.92722411893965,-7.930583691828815
254,4570.791625551131,454.170494129256,44.31268631848752
255,4500.811457425094,409.612230483423,-0.24557732734547244
256,4414.294412414028,357.71807001904153,-52.13973779172693
257,4490.917069216,403.49579723365923,-6.362010577109231
258,4462.229671013324,386.0248803143154,-23.832927496453067
259,4543.725906087885,436.6702108203622,26.81240300959371
260,4493.102598075688,404.8428530087717,-5.014954801996737
261,4468.880533159015,390.04030692179185,-19.81750088897661
262,4460.819826913676,385.17642397473765,-24.681383836030818
263,4469.0528459616135,390.14462201207243,-19.71318579869603
264,4445.429130921352,375.97655867914955,-33.881249131618915
265,4455.479529726172,381.971269000147,-27.88653881062146
266,4463.476537841289,386.77605218461395,-23.081755626154518
267,4459.130256612283,384.16088639056306,-25.6969214202054
268,4553.164584494551,442.7353368683657,32.87752905759726
269,4465.826010364176,388.193516371824,-21.664291438944474
270,4532.123890438226,429.27087534813063,19.413067537362167
271,4487.021153794091,401.10014848703304,-8.757659323735425
272,4569.313152407495,453.205976941917,43.34816913114855
273,4425.671792363881,364.3351442763342,-45.52266353443429
274,4497.875343160445,407.7923891055716,-2.065418705196862
275,4490.786486152951,403.4153835919842,-6.442424218784254
276,4547.947374752416,439.3778242255157,29.52001641474726
277,4424.1261160169,363.4324475648914,-46.42536024587707
278,4471.016294540466,391.33426303756005,-18.523544773208414
279,4442.069941382779,373.98383781331313,-35.87396999745533
280,4473.25324491278,392.6918656446992,-17.16594216606927
281,4473.121163223611,392.6116389382287,-17.246168872539783
282,4444.462959172866,375.40284985614335,-34.454957954625115
283,4520.630732452658,422.002192600316,12.14438478954753
284,4469.375398024668,390.3399275062752,-19.517880304493247
285,4431.955729519107,368.01710200052867,-41.8407058102398
286,4601.901835635786,474.6922780825262,64.83447027175771
287,4463.284509398521,386.66031642630196,-23.197491384466502
288,4559.234063654506,446.6569054109518,36.79909760018336
289,4471.753615239518,391.7814776472346,-18.07633016353384
290,4431.644243876637,367.8341376424669,-42.02367016830158
291,4528.436071091632,426.9319055031774,17.07409769240894
292,4493.666063531303,405.1905123879819,-4.6672954227865375
293,4461.108584758927,385.35012304911197,-24.507684761656492
294,4489.287237738766,402.4927179811457,-7.365089829622775
295,4530.121269454033,427.99994961592074,18.142141805152278
296,4454.556194346742,381.4184937505024,-28.439314060266042
297,4511.964904452395,416.56218319102163,6.704375380253168
298,4519.8348397122945,421.5011092896689,11.643301478900412
299,4480.87925575129,397.338042704489,-12.519765106279465
300,4532.743303801414,429.66434914101546,19.806541330247
301,4452.763973912903,380.3467166325713,-29.511091178197148
302,4513.875382272304,417.7584849644036,7.900677153635115
303,4466.212511980892,388.4269512035112,-21.430856607257283
304,4488.201383328206,401.8251275457633,-8.032680265005183
305,4509.103196365857,414.7734318261914,4.915624015422964
306,4474.752536519175,393.6031231174761,-16.254684693292347
307,4512.564072639543,416.937186477056,7.079378666287539
308,4495.686050056711,406.4380807393236,-3.4197270714448678
309,4587.5677706133665,465.1833999809701,55.32559217020162
310,4588.540286701602,465.8256684297662,55.96786061899775
311,4445.870399366046,376.238732792051,-33.61907501871747
312,4481.588667177013,397.771663546072,-12.086144264696486
313,4503.334688977829,411.179402302128,1.3215944913595195
314,4480.530627265105,397.12503470889624,-12.732773101872226
315,4482.07348529402,398.0681416517523,-11.789666159016178
316,4515.088915793233,418.51925938556906,8.661451574800594
317,4430.433595310439,367.1234620511732,-42.73434575959527
318,4462.2633377160355,386.04515291666394,-23.812654894104526
319,4476.720724956769,394.8010020667739,-15.056805743994573
320,4502.938805558217,410.9333223430185,1.075514532250054
321,4500.121987247752,409.1845233838353,-0.6732844269331508
322,4435.69828369501,370.21915572415764,-39.63865208661082
323,4452.142603121657,379.975489184204,-29.882318626564484
324,4473.917945574251,393.0957328571553,-16.762074953613137
325,4529.87251712613,427.8422129343762,17.984405123607758
326,4551.604697408701,441.7301784654651,31.872370654696624
327,4458.204531914546,383.60505099778993,-26.252756812978532
328,4452.441044926094,380.1537648823901,-29.704042928378385
329,4433.9315975075715,369.17881621264405,-40.67899159812441
330,4551.90631013244,441.92444496286,32.066637152091516
331,4454.717100407899,381.5147941206451,-28.34301369012337
332,4552.093838842915,442.04525168758073,32.18744387681227
333,4458.6067962249135,383.84653291099676,-26.011274899771706
334,4565.112079602495,450.47067890443805,40.61287109366958
335,4481.470840353143,397.6996264599238,-12.158181350844643
336,4568.481155553683,452.6636364211363,42.805828610367826
337,4483.822063405926,399.13836837412555,-10.719439436642915
338,4567.634249357376,452.11189729228954,42.25408948152108
339,4430.722569072234,367.29303047724443,-42.564777333524034
340,4483.419434717767,398.89180849479044,-10.965999315978024
341,4606.888286207515,478.02139592868434,68.16358811791588
342,4424.958666531331,363.91852318857354,-45.93928462219492
343,4457.027274137483,382.8987836386518,-26.959024172116642
344,4573.687532985351,456.06255473883675,46.20474692806829
345,4484.176306275729,399.35536167305145,-10.502446137717016
346,4492.658050855501,404.56867231940987,-5.289135491358593
347,4474.146643269434,393.2347367099874,-16.62307110078109
348,4412.669795659107,356.7783923711054,-53.07941543966308
349,4537.284487884167,432.5544728557293,22.69666504496081
350,4529.368876251045,427.5229360670878,17.66512825631935
351,4527.325184158073,426.22856629575153,16.37075848498307
352,4519.838175669577,421.5032089487063,11.645401137937824
353,4497.99133102092,407.86420284413043,-1.9936049666380313
354,4457.428950685917,383.13968466797496,-26.7181231427935
355,4552.723896424934,442.45125449599755,32.59344668522908
356,4521.930867346454,422.8213731199676,12.963565309199112
357,4517.020370638803,419.7315209413018,9.87371313053336
358,4510.412773831996,415.5915265504673,5.733718739698816
359,4576.603631832475,457.97160928924905,48.11380147848058
360,4563.712336960106,449.56108121526086,39.70327340449239
361,4452.842744991406,380.39379041088023,-29.464017399888235
362,4493.781991957084,405.26205907902795,-4.595748731740514
363,4483.391589643771,398.87475970647483,-10.98304810429363
364,4526.523974409677,425.72164839906554,15.86384058829708
365,4544.35698879701,437.0744636264958,27.216655815727336
366,4523.654137345928,423.90836942476835,14.05056161399989
367,4518.884318680803,420.9030600353849,11.045252224616434
368,4539.950215220884,434.25542738477225,24.397619574003784
369,4571.8582390975635,454.86693511418343,45.00912730341497
370,4479.010313457921,396.196816962095,-13.660990848673464
371,4512.953880883077,417.18124702998557,7.323439219217107
372,4495.10923866117,406.08163846833804,-3.7761693424304212
373,4498.5123688537215,408.18688096421374,-1.6709268465547211
374,4458.917067031733,384.0328437913595,-25.82496401940898
375,4502.024840520945,410.365485649766,0.5076778389975516
376,4607.8536606350535,478.66717110145555,68.80936329068709
377,4462.315625954831,386.07663966693735,-23.78116814383111
378,4499.235763303858,408.6350903321172,-1.2227174786512478
379,4507.693790074266,413.8938707936027,4.03606298283421
380,4495.81769542585,406.51945338311,-3.338354427658487
381,4522.083680453521,422.9177081693583,13.059900358589857
382,4411.904426808123,356.33615447836974,-53.52165333239873
383,4453.60482083192,380.8493635591494,-29.00844425161904
384,4447.363379658468,377.1264687713383,-32.73133903943017
385,4483.880288239097,399.17403020168604,-10.683777609082426
386,4522.6492033215645,423.27431425527766,13.416506444509196
387,4528.142890062734,426.7462274621257,16.888419651357253
388,4526.065544669175,425.4317378734031,15.573930062634645
389,4412.663457208226,356.77472876300226,-53.083079047766205
390,4392.684201802788,345.32556809211474,-64.53223971865373
391,4508.857842893234,414.6202484647024,4.762440653933936
392,4554.204329468995,443.4059416336195,33.548133822851014
393,4457.204339581987,383.00496707335515,-26.852840737413317
394,4587.7401966245925,465.2972428224407,55.43943501167223
395,4503.290874495942,411.15216372695113,1.294355916182667
396,4524.417051713013,424.3900370252459,14.532229214477411
397,4543.199398299606,436.33308512505573,26.47527731428727
398,4451.751931764337,379.7421848013837,-30.115623009384763
399,4574.539627898886,456.6199934084311,46.762185597662665
400,4440.934729740121,373.31165325487063,-36.54615455589783
401,4567.020725951721,451.71240329467446,41.854595483905996
402,4537.432996808109,432.64914794033075,22.791340129562286
403,4518.557970517007,420.69782507199807,10.840017261229605
404,4453.607500154998,380.8509657684285,-29.00684204233994
405,4531.295010434321,428.74461769000527,18.886809879236807
406,4446.623730914011,376.68653359871314,-33.17127421205532
407,4463.5786024677445,386.83757386353136,-23.020233947237102
408,4548.501035521374,439.73354149986653,29.87573368909807
409,4604.867103114329,476.67067303298654,66.81286522221808
410,4520.6994449092235,422.0454668410639,12.187659030295436
411,4471.88622083785,391.86193586645504,-17.99587194431342
412,4555.179427524902,444.035297700962,34.177489890193556
413,4494.492911195429,405.70095069077297,-4.156857119995493
414,4470.984962374906,391.3152645840519,-18.54254322671659
415,4461.885452638792,385.81763848609125,-24.04016932467721
416,4484.200063143415,399.3699161982645,-10.487891612503972
417,4440.109933287241,372.823665751072,-37.03414205969648
418,4443.001934372644,374.536160345574,-35.321647465194474
419,4446.535861920345,376.6342876913491,-33.22352011941939
420,4539.499320944956,433.96749019083427,24.109682380065806
421,4445.979702589498,376.3036885321435,-33.55411927862497
422,4526.650828720012,425.80188813193536,15.944080321166894
423,4496.984050473239,407.2407579345272,-2.6170498762412535
424,4525.156828294919,424.8573542344843,14.999546423715856
425,4495.142249217614,406.10203320085884,-3.755774609909622
426,4467.47964852451,389.1927645925275,-20.665043218240953
427,4453.082988806308,380.5373791936763,-29.320428617092148
428,4540.978450787555,434.91239875261044,25.05459094184198
429,4559.47315836591,446.81172976978723,36.95392195901877
430,4471.172370260187,391.4289075211673,-18.428900289601188
431,4524.763155154785,424.6086391518638,14.750831341095363
432,4535.613515649186,431.48992000143335,21.632112190664884
433,4491.550792750837,403.8861616480899,-5.971646162678553
434,4515.984001435064,419.08083626207963,9.223028451311166
435,4471.093706747262,391.3812044253782,-18.476603385390263
436,4545.5963929192285,437.8689194744038,28.011111663635347
437,4511.6470305391795,416.36330253984534,6.505494729076872
438,4508.672739664912,414.5047002375736,4.646892426805152
439,4598.933083463146,472.7154304784249,62.857622667656415
440,4487.103843867456,401.1509209636606,-8.706886847107853
441,4565.162154491253,450.50323556163676,40.64542775086829
442,4552.186727872197,442.1050970917722,32.24728928100376
443,4525.028409830205,424.77621403644844,14.918406225679973
444,4528.3186620028755,426.85754295387596,16.9997351431075
445,4435.96445667909,370.376027650942,-39.481780159826485
446,4490.051121534346,402.96269342675396,-6.895114384014505
447,4451.977976834553,379.8771672845919,-29.980640526176558
448,4516.842345031449,419.619711919569,9.761904108800536
449,4421.086817981347,361.66087384764387,-48.19693396312459
450,4448.232704967462,377.6438732409083,-32.21393456986016
451,4504.344585725609,411.8074845141118,1.949676703343357
452,4490.406291852346,403.1813041731998,-6.676503637568658
453,4456.4895767640255,382.57642745417934,-27.281380356589125
